Feature_Name,Coefficient_name,Level_Value,Beta_values,P_Value,Actionable_Flag,Odds_Ratio,Seller_Narratives,MaxOdds_Ratio,Feature_Direction,Seller_Narratives_Other,Feature_Count,Average,Rank_Feature,Earliest_Sales_Stage,Latest_Sales_Stage,Level_Name,Feature_Show_Hide,Business_Feature_Name,Action
Owner.Win.Rate_Bucketted,Owner.Win.Rate_Bucketted20-40,20-40,1.8476,0,Non-Actionable,0.6138875,Past 2-year Win Rate of the Deal Owner influences the propensity to win,4.721606537,Positive,Past 2-year Win Rate of the Deal Owner influences the propensity to win,4,2.046639034,4,0,100,Medium-Low,Show,Deal Owner Win Rate,No Action
Owner.Win.Rate_Bucketted,Owner.Win.Rate_Bucketted40-60,40-60,2.9676,0,Non-Actionable,1.087753545,Past 2-year Win Rate of the Deal Owner influences the propensity to win,4.721606537,Positive,Past 2-year Win Rate of the Deal Owner influences the propensity to win,4,2.046639034,3,0,100,Medium-High,Show,Deal Owner Win Rate,No Action
Owner.Win.Rate_Bucketted,Owner.Win.Rate_Bucketted60-80,60-80,5.8317,0,Non-Actionable,1.763308553,Past 2-year Win Rate of the Deal Owner influences the propensity to win,4.721606537,Positive,Past 2-year Win Rate of the Deal Owner influences the propensity to win,4,2.046639034,2,0,100,Medium-High,Show,Deal Owner Win Rate,No Action
Owner.Win.Rate_Bucketted,Owner.Win.Rate_Bucketted80-100,80-100,112.3486,0,Non-Actionable,4.721606537,Deals with POC or Sprint0 packages have higher propensity to win,4.721606537,Positive,Deals with POC or Sprint0 packages have higher propensity to win,4,2.046639034,1,0,100,High,Show,Deal Owner Win Rate,No Action
Owner.Win.Rate_Bucketted,Owner.Win.Rate_Bucketted0-20,0-20,1,0,Non-Actionable,0,Deals with POC or Sprint0 packages have higher propensity to win,4.721606537,Positive,Deals with POC or Sprint0 packages have higher propensity to win,1,2.046639034,5,0,100,Low,Show,Deal Owner Win Rate,No Action
POC,POC0,0,1,0,Actionable,0,Deals with an associated Primary Sponsor indicate senior leadership customer engagement and have higher propensity to win,0.181821432,Neutral,Deals with an associated Primary Sponsor indicate senior leadership customer engagement and have higher propensity to win,2,0.181821432,2,20,40,No,Show,Has POC Sprint0 Package,Consider driving a POC or Sprint0 work with the customer to get the buy-in on the solution
POC,POC1,1,1.0307,0.6913,Actionable,0.030238183,Deals with an associated Primary Sponsor indicate senior leadership customer engagement and have higher propensity to win,0.030238183,Positive,Deals with an associated Primary Sponsor indicate senior leadership customer engagement and have higher propensity to win,2,0.030238183,1,20,40,Yes,Hide,Has POC Sprint0 Package,Consider driving a POC or Sprint0 work with the customer to get the buy-in on the solution
PPG_FeeType,PPG_FeeTypeAA,AA,1,0,Non-Actionable,0,Deals owned by a SSSP have higher propensity to win,3.102589169,Positive,Deals owned by a SSSP have higher propensity to win,22,0,1,20,60,Medium-High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeApp Dev _ FF,App Dev _ FF,22.2555,0,Non-Actionable,3.102589169,Deals owned by a SSSP have higher propensity to win,3.102589169,Positive,Deals owned by a SSSP have higher propensity to win,22,2.003286366,1,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeApp Dev _ Other,App Dev _ Other,0.9928,0.9461,Non-Actionable,-0.007226045,Having higher proportion of MSO or SO packages increases the propensity to win,3.102589169,Negative,Having higher proportion of MSO or SO packages increases the propensity to win,22,2.003286366,3,20,60,Low,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeApp Dev _ T&M,App Dev _ T&M,20.0942,0,Non-Actionable,3.000431216,Having higher proportion of MSO or SO packages increases the propensity to win,3.102589169,Positive,Having higher proportion of MSO or SO packages increases the propensity to win,22,2.003286366,2,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeAzure Security _ FF,Azure Security _ FF,16.9182,0,Non-Actionable,2.828389966,Having higher proportion of MSO or SO packages increases the propensity to win,3.128999256,Positive,Having higher proportion of MSO or SO packages increases the propensity to win,22,2.003286366,2,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeAzure Security _ Other,Azure Security _ Other,0.8431,0.205,Non-Actionable,-0.170669704,Having higher proportion of MSO or SO packages increases the propensity to win,3.128999256,Negative,Having higher proportion of MSO or SO packages increases the propensity to win,22,2.003286366,3,20,60,Low,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeAzure Security _ T&M,Azure Security _ T&M,22.8511,0,Non-Actionable,3.128999256,Having higher proportion of MSO or SO packages increases the propensity to win,3.128999256,Positive,Having higher proportion of MSO or SO packages increases the propensity to win,22,2.003286366,1,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeBiz Apps _ FF,Biz Apps _ FF,17.6845,0,Non-Actionable,2.87268855,Having higher proportion of MSO or SO packages increases the propensity to win,3.048528688,Positive,Having higher proportion of MSO or SO packages increases the propensity to win,22,2.003286366,2,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeBiz Apps _ Other,Biz Apps _ Other,1.157,0.218,Non-Actionable,0.145830448,The number of resources on the opportunity influences the propensity to win the opportunity,3.048528688,Positive,The number of resources on the opportunity influences the propensity to win the opportunity,22,2.003286366,3,20,60,Medium-High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeBiz Apps _ T&M,Biz Apps _ T&M,21.0843,0,Non-Actionable,3.048528688,Past 2-year Win Rate for a customer influences the propensity to win,3.048528688,Positive,Past 2-year Win Rate for a customer influences the propensity to win,22,2.003286366,1,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeData & AI _ FF,Data & AI _ FF,16.6987,0,Non-Actionable,2.815330872,Past 2-year Win Rate for a customer influences the propensity to win,2.985555667,Positive,Past 2-year Win Rate for a customer influences the propensity to win,22,2.003286366,2,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeData & AI _ Other,Data & AI _ Other,0.6735,0.0004,Non-Actionable,-0.395267283,Past 2-year Win Rate for a customer influences the propensity to win,2.985555667,Negative,Past 2-year Win Rate for a customer influences the propensity to win,22,2.003286366,3,20,60,Low,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeData & AI _ T&M,Data & AI _ T&M,19.7975,0,Non-Actionable,2.985555667,Past 2-year Win Rate for a customer influences the propensity to win,2.985555667,Positive,Past 2-year Win Rate for a customer influences the propensity to win,22,2.003286366,1,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeInfra _ FF,Infra _ FF,19.9862,0,Non-Actionable,2.995042035,Past 2-year Win Rate for a customer influences the propensity to win,2.995042035,Positive,Past 2-year Win Rate for a customer influences the propensity to win,22,2.003286366,1,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeInfra _ Other,Infra _ Other,0.9307,0.5503,Non-Actionable,-0.071818288,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,2.995042035,Negative,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,3,20,60,Medium-Low,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeInfra _ T&M,Infra _ T&M,18.6535,0,Non-Actionable,2.926033796,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,2.995042035,Positive,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,2,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeMW _ FF,MW _ FF,23.6173,0,Non-Actionable,3.161979494,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,3.161979494,Positive,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,1,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeMW _ Other,MW _ Other,1.1044,0.2623,Non-Actionable,0.099302201,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,3.161979494,Positive,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,3,20,60,Medium-High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeMW _ T&M,MW _ T&M,20.9698,0,Non-Actionable,3.043083307,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,3.161979494,Positive,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,2,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeMW Security _ FF,MW Security _ FF,25.5683,0,Non-Actionable,3.241353303,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,3.241353303,Positive,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,1,20,60,High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeMW Security _ Other,MW Security _ Other,1.2667,0.0632,Non-Actionable,0.236415094,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,3.241353303,Positive,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,3,20,60,Medium-High,Hide,PPG Fee Type Combination,No Action
PPG_FeeType,PPG_FeeTypeMW Security _ T&M,MW Security _ T&M,21.8116,0,Non-Actionable,3.082441938,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,3.241353303,Positive,Having Fixed Fee as Fee Type for this PPG maximizes the propensity to win the opportunity,22,2.003286366,2,20,60,High,Hide,PPG Fee Type Combination,No Action
PreviousDAcountBucket,PreviousDAcountBucket0-5,0-5,1.1249,0.0754,Non-Actionable,0.117694143,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,1.57641873,Positive,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,4,0.611863532,4,0,100,Medium-Low,Hide,Previous DA staffed,No Action
PreviousDAcountBucket,PreviousDAcountBucket10-20,20-Oct,1.4767,0.1557,Non-Actionable,0.389809868,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,1.57641873,Positive,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,4,0.611863532,2,0,100,Medium-High,Hide,Previous DA staffed,No Action
PreviousDAcountBucket,PreviousDAcountBucket20<,20<,4.8376,0.0004,Non-Actionable,1.57641873,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,1.57641873,Positive,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,4,0.611863532,1,0,100,High,Hide,Previous DA staffed,No Action
PreviousDAcountBucket,PreviousDAcountBucket5-10,10-May,1.4384,0.007,Non-Actionable,0.363531385,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,1.57641873,Positive,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,4,0.611863532,3,0,100,Medium-High,Hide,Previous DA staffed,No Action
PreviousDAcountBucket,PreviousDAcountBucket0,0,1,0,Non-Actionable,0,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,1.57641873,Positive,Past 2yr DA attached to all opportunities for a customer influences the propensity to win the opportunity,1,0.611863532,5,0,100,Low,Hide,Previous DA staffed,No Action
PrimarySponsorBDM,PrimarySponsorBDM1,1,1.2429,0.0014,Actionable,0.217447359,Associate a Primary Sponsor with the opportunity to indicate senior leadership customer engagement and increase propensity to win,0.217447359,Positive,Primary sponsor has been associated with the opportunity,1,0.217447359,1,20,40,Yes,Hide,Has Primary Sponsor,Explore the possibility of attaching a Primary Sponsor in this opportunity to indicate senior leadership engagement
PrimarySponsorBDM,PrimarySponsorBDM0,0,1,0,Actionable,0,Associate a Primary Sponsor with the opportunity to indicate senior leadership customer engagement and increase propensity to win,0.217447359,Neutral,Primary sponsor has been associated with the opportunity,1,0.217447359,2,20,40,No,Show,Has Primary Sponsor,Explore the possibility of attaching a Primary Sponsor in this opportunity to indicate senior leadership engagement
SSSP Ownership,SSSP Ownership0,0,1,0,Actionable,0,Having a SSSP owner of the opportunity influences the propensity to win the opportunity,-0.167117723,Neutral,Having a SSSP owner of the opportunity influences the propensity to win the opportunity,2,-0.167117723,2,20,20,No,Hide,Deal Owned by SSSP,Assign SSSP as the Deal Owner on the Opportunity
SSSP Ownership,SSSP Ownership1,1,0.8461,0.0002,Actionable,-0.167117723,Having a SSSP owner of the opportunity influences the propensity to win the opportunity,-0.167117723,Negative,Having a SSSP owner of the opportunity influences the propensity to win the opportunity,2,-0.167117723,1,20,20,Yes,Hide,Deal Owned by SSSP,Assign SSSP as the Deal Owner on the Opportunity
StandardOfferingType,StandardOfferingTypeUnknown,Unknown,1,0.4494,Actionable,0,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,0.739076112,Positive,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,6,0.515203758,6,40,40,Unknown,Show,Has MSO SO,"Explore the possibility of converting Custom packages to MSO/SO, as such packages have a well-defined scope and hence are less risky to Customer"
StandardOfferingType,StandardOfferingTypeCustom,Custom,1.6298,0,Actionable,0.488457308,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,0.739076112,Positive,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,6,0.515203758,4,40,40,Custom,Show,Has MSO SO,"Explore the possibility of converting Custom packages to MSO/SO, as such packages have a well-defined scope and hence are less risky to Customer"
StandardOfferingType,StandardOfferingTypeFull MSO,Full MSO,1.6578,0.0005,Actionable,0.505491422,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,0.739076112,Positive,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,6,0.515203758,2,40,40,Full MSO,Hide,Has MSO SO,"Explore the possibility of converting Custom packages to MSO/SO, as such packages have a well-defined scope and hence are less risky to Customer"
StandardOfferingType,StandardOfferingTypeFull SO,Full SO,2.094,0.0001,Actionable,0.739076112,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,0.739076112,Positive,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,6,0.515203758,1,40,40,Full SO,Hide,Has MSO SO,"Explore the possibility of converting Custom packages to MSO/SO, as such packages have a well-defined scope and hence are less risky to Customer"
StandardOfferingType,StandardOfferingTypeMixed Custom/SO/MSO,Mixed Custom/SO/MSO,1.8385,0,Actionable,0.608950022,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,0.739076112,Positive,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,6,0.515203758,2,40,40,Mixed Custom/SO/MSO,Hide,Has MSO SO,"Explore the possibility of converting Custom packages to MSO/SO, as such packages have a well-defined scope and hence are less risky to Customer"
StandardOfferingType,StandardOfferingTypeMixed MSO/SO,Mixed MSO/SO,1.2637,0.4407,Actionable,0.234043926,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,0.739076112,Positive,Having Mixed SO/MSO Standard Offer can maximize the propensity to win the opportunity,6,0.515203758,5,40,40,Mixed MSO/SO,Hide,Has MSO SO,"Explore the possibility of converting Custom packages to MSO/SO, as such packages have a well-defined scope and hence are less risky to Customer"
Total Resources,Total Resources,,1.0242,0.2407,Actionable,0.02391182,The number of resources on the opportunity influences the propensity to win the opportunity,0.02391182,Positive,Greater the number of resources higher is propensity to win the opportunity,1,0.02391182,1,20,40,Mixed MSO/SO,Hide,Total Resources,No Action
Tpid.Win.Rate_Bucketted,Tpid.Win.Rate_Bucketted20-40,20-40,3.9029,0,Non-Actionable,1.361719867,Past 2yr win rate for a customer can influence the propensity to win the opportunity,5.46958261,Positive,Past 2yr win rate for a customer can influence the propensity to win the opportunity,4,2.770636952,4,0,100,Medium-Low,Show,Customer Win Rate,No Action
Tpid.Win.Rate_Bucketted,Tpid.Win.Rate_Bucketted40-60,40-60,6.6098,0,Non-Actionable,1.888553396,Past 2yr win rate for a customer can influence the propensity to win the opportunity,5.46958261,Positive,Past 2yr win rate for a customer can influence the propensity to win the opportunity,4,2.770636952,3,0,100,Medium-High,Show,Customer Win Rate,No Action
Tpid.Win.Rate_Bucketted,Tpid.Win.Rate_Bucketted60-80,60-80,10.6195,0,Non-Actionable,2.362691934,Past 2yr win rate for a customer can influence the propensity to win the opportunity,5.46958261,Positive,Past 2yr win rate for a customer can influence the propensity to win the opportunity,4,2.770636952,2,0,100,Medium-High,Show,Customer Win Rate,No Action
Tpid.Win.Rate_Bucketted,Tpid.Win.Rate_Bucketted80-100,80-100,237.3611,0,Non-Actionable,5.46958261,Past 2yr win rate for a customer can influence the propensity to win the opportunity,5.46958261,Positive,Past 2yr win rate for a customer can influence the propensity to win the opportunity,4,2.770636952,1,0,100,High,Show,Customer Win Rate,No Action
Tpid.Win.Rate_Bucketted,Tpid.Win.Rate_Bucketted0-20,0-20,1,0,Non-Actionable,0,Past 2yr win rate for a customer can influence the propensity to win the opportunity,5.46958261,Positive,Past 2yr win rate for a customer can influence the propensity to win the opportunity,1,2.770636952,5,0,100,Low,Show,Customer Win Rate,No Action
