Opportunity ID,Opportunity Status,Area,Opportunity Size,SalesStage,Solution Area,Has Partner,Has SSSP,SSSP Ownership,Total Resources,Is Global,PreviousDAcountBucket,CombinationIteration,incidentBucket,Avg_Resource_Experience_Bucket,GrossNWSBucket,ContractDiscount%_binned,ECIF%_binned,approvedHoursBucket,GrowthLicensingSpendBucket,AvgResourceWinRateBucket,Digital Advisory Curr Flag,Fee Type,Avg PL Experience Bucket_binned,PPG,Commercial_Active_Oppty_Count_Bucketted,MonthsSlipped_Bucketted,Owner_Win_Rate_Bucketted,Tpid_Win_Rate_Bucketted,Is Tpid Active Support Contract,PrimarySponsorBDM,ExternalStallingFlag,ClosePlanExists,Domain PreSales Indicator,Risk_Fee,POC,StandardOfferingType,Accountplankey,MACC_binned,Cloud_SE,StalledDaysBinned,Cloud_Partner,Cloud_Discount,Cloud_Partner_Size,AvgCSATScore_Binned,Consulting_Action,SA_Size,DBScore_Binned,PPG_FeeType
7-Z3GHARWDF,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0-1M,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3GMAVJKS,Open,Western Europe,500k-1M   ,20.0,Data & AI,1,0,0,0.0,1,0,0,0-50,<=2,0,0%,0,0,<0.25,0%to40%,0,T&M,0,Data & AI, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,2_Mixed,0,Full MSO,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Data & AI_500k-1M,2-4,Data & AI _ T&M
7-Z3GRIC5W7,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3GTCT5FL,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3GTSQYSP,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3GZLCGML,Open,UK,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3HD7EB6B,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3HL5UWFM,Open,United States,500k-1M   ,60.0,Modern Work,1,0,0,2.0,0,0,0,200-400,<=2,2M-10M,0%,0,20-40,<0.25,0%to40%,0,Other,<2,MW,(0-20], =0,20-40,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Modern Work_500k-1M,2-4,MW _ Other
7-Z3HPGXX3N,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3HPQKJVI,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3HQCIZVO,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3HR5AY4J,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3HSHSIQU,Open,UK,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3HV5ZX7E,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3I5WA42D,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3I5ZRSNV,Open,United States,300k-500k ,20.0,Data & AI,1,0,0,4.0,0,0,0,0-50,<=2,0-2M,0%,0,100<,<0.25,0%to40%,0,Other,0,Data & AI, =0, =0, 0-20,40-60,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,1,Data & AI_300k-500k,2-4,Data & AI _ Other
7-Z3I64IPO3,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3I7RNPFS,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3IZGFYYV,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3J4HNO74,Open,United States,300k-500k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,AA,0,AA
7-Z3JIWCKOM,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3LFJYCNM,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3MC56EYD,Open,Japan,500k-1M   ,20.0,Security,1,0,1,0.0,0,0,0,50-100,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,MW Security, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Security_500k-1M,0-2,MW Security _ Other
7-Z3MH7D5IQ,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3MK6FNUW,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3MRNE6JR,Open,Western Europe,300k-500k ,20.0,Business Applications,1,0,0,0.0,1,0,0,0,<=2,2M-10M,0-10%,0,0,<0.25,0%to40%,0,T&M,0,Biz Apps, =0, =0, 0-20,40-60,0,1,1,No,Without Domain Presales,1_Mixed,0,Custom,1,0,No,0,Cloud_1,Cloud_0-10%,Cloud_1_300k-500k ,0,0,Business Applications_300k-500k,0,Biz Apps _ T&M
7-Z3NFOHMSI,Open,UK,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3NFXNCZD,Open,Western Europe,100k-300k ,40.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3NGCF4ZY,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3NL2LVEP,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3OJAG7SG,Open,UK,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3ONJGCTW,Open,Western Europe,<50K      ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0, 0-20, 0-20,1,1,1,No,Without Domain Presales,Other,0,Unknown,2,0-1M,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Applications & Infrastructure_<50K,2-4,App Dev _ Other
7-Z3OO3LHWX,Open,Western Europe,500k-1M   ,60.0,Modern Work,1,0,0,6.0,0,0,0,0-50,<=2,0-2M,0%,0,60-80,<0.25,40%to60%,0,Other,<2,MW, =0, =0,20-40, 0-20,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Modern Work_500k-1M,2-4,MW _ Other
7-Z3OXCDGP6,Open,United States,>1M       ,60.0,Data & AI,1,0,0,2.0,0,0,1,50-100,<=2,10M-50M,<0%,0,80-100,<0.25,0%to40%,0,T&M,<2,Data & AI,(20-40], =0,20-40,40-60,1,1,1,No,Has Domain Presales,3_Mixed,0,Custom,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Data & AI_>1M,0,Data & AI _ T&M
7-Z3P6EDCRX,Open,UK,100k-300k ,40.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3PAHARAM,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3PEADESQ,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3PLJ4BOA,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3PRWYN3T,Open,United States,300k-500k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,AA,0,AA
7-Z3PTMFBJN,Open,UNKNOWN,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3PTWOSTM,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3PW6U336,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3PZBAWP6,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3QABFPNR,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3QGIOPX4,Open,United States,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3QH45LOW,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3QIFE2KW,Open,United States,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3QMTIH3S,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3QPIE7MI,Open,United States,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3R6YEIBO,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3RDDGDAW,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3SGRPUBU,Open,United States,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3T7EXRPT,Open,Japan,300k-500k ,40.0,Modern Work,1,0,1,2.0,0,0,1,400<,<=2,10M-50M,0%,0,20-40,<0.25,40%to60%,0,FF,<2,MW,(0-20], =0,20-40,20-40,1,1,1,No,Has Domain Presales,2_FF,0,Full MSO,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Modern Work_300k-500k,2-4,MW _ FF
7-Z3TD5IB54,Open,Japan,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3TQG5KCW,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3VLWBOSW,Open,MEA,300k-500k ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,2,0,Yes,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,1,Applications & Infrastructure_300k-500k,0,App Dev _ Other
7-Z3VPIVBBU,Open,Western Europe,500k-1M   ,20.0,Business Applications,1,0,1,2.0,0,0,0,0-50,<=2,0-2M,0%,0,40-60,0.25to0.75,40%to60%,0,Other,<2,Biz Apps, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Business Applications_500k-1M,0,Biz Apps _ Other
7-Z3VPUPIXH,Open,Western Europe,50k-100k  ,40.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-Z3W4Q5HDD,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3W5SJ6FP,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3WIQJ5TM,Open,India,100k-300k ,40.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3WMJV4ED,Open,APAC,500k-1M   ,20.0,Business Applications,1,0,0,2.0,0,0,1,0-50,2to5,0,0%,0,20-40,<0.25,0%to40%,0,FF,<2,Biz Apps, =0, =0, 0-20,40-60,0,1,1,No,Has Domain Presales,3_FF,0,Custom,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Business Applications_500k-1M,0,Biz Apps _ FF
7-Z3WVK4IHQ,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3WW2GJWQ,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3WW3YDJG,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3WXT4D4Z,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3WYK6FVF,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3WZR2MGV,Open,MEA,300k-500k ,60.0,Security,1,0,0,0.0,0,0,0,0-50,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,MW Security,(0-20], =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Security_300k-500k,0,MW Security _ Other
7-Z3X4R3ZH7,Open,Central and Eastern Europe,100k-300k ,40.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3XC7VITM,Open,France,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3XSCQQL4,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-Z3XWX772B,Open,United States,300k-500k ,20.0,Business Applications,1,0,0,0.0,0,0,0,0-50,<=2,50M<,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0, 0-20, 0-20,1,1,1,No,Without Domain Presales,Other,0,Mixed Custom/SO/MSO,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,1,Business Applications_300k-500k,2-4,Biz Apps _ Other
